3,124,5
3,125,3
3,126,5
3,127,4
3,128,5
3,129,2
3,130,3
3,131,0
3,132,5
3,133,1
3,134,4
3,135,3
3,136,2
3,137,0
4,3,3
4,2,4
4,3,0
4,4,3
4,5,3
4,6,2
4,7,4
4,8,1
4,9,5
4,10,5
4,11,4
4,12,4
4,13,4
4,14,4
4,57,3
4,128,1
4,17,0
4,18,0
4,19,4
4,20,3
4,21,5
4,22,1
4,23,1
4,24,5
4,25,1
4,26,1
4,62,4
4,28,1
4,29,0
4,30,4
4,31,2
4,32,1
4,33,3
4,34,2
4,35,2
4,36,2
4,37,2
4,38,1
4,39,0
4,40,2
4,3,5
4,61,4
4,43,5
4,44,0
4,45,4
4,46,0
4,47,4
4,48,5
4,49,0
4,50,2
4,51,3
4,52,0
4,53,5
4,54,0
4,55,5
4,56,5
4,57,2
4,58,4
4,59,0
4,124,3
4,60,3
4,61,4
4,62,4
4,63,1
4,64,0
4,65,4
4,83,0
4,67,0
4,68,0
4,69,4
4,70,2
4,71,4
4,72,4
4,73,3
4,74,5
4,75,0
4,76,1
4,77,2
4,78,4
4,79,5
4,80,1
4,81,0
4,82,3
4,83,4
4,84,4
4,95,2
4,86,2
4,100,3
4,88,2
4,89,2
4,90,2
4,93,4
4,93,1
4,93,0
4,95,4
4,95,2
4,96,1
4,97,4
4,98,0
4,122,0
4,100,4
4,102,4
4,102,3
4,103,0
4,104,3
4,105,2
4,106,3
4,107,1
4,108,2
4,109,1
4,110,3
4,111,1
4,131,4
4,113,3
4,114,5
4,115,0
4,116,4
4,117,4
4,118,2
4,119,4
4,120,4
4,121,2
4,122,1
4,123,3
4,124,5
4,125,4
4,126,3
4,127,1
4,128,5
4,129,3
4,130,1
4,131,2
4,132,2
4,133,1
4,134,3
4,135,4
4,136,0
4,137,2
5,3,5
5,2,3
5,3,4
5,4,0
5,5,5
5,6,1
5,7,3
5,8,4
5,9,2
5,10,5
5,11,2
5,12,3
5,13,3
5,14,2
5,57,4
5,128,1
5,17,5
5,18,3
5,19,4
5,20,1
5,21,5
5,22,1
5,23,1
5,24,3
5,25,1
5,26,5
5,62,1
5,28,4
5,29,1
5,30,1
5,31,4
5,32,1
5,33,4
5,34,2
5,35,3
5,36,3
5,37,5
5,38,5
5,39,2
5,40,4
5,3,2
5,61,3
5,43,3
5,44,5
5,45,1
5,46,2
5,47,4
5,48,3
5,49,1
5,50,5
5,51,2
5,52,5
5,53,2
5,54,1
5,55,3
5,56,4
5,57,3
5,58,3
5,59,3
5,124,5
5,60,1
5,61,4
5,62,0
5,63,4
5,64,0
5,65,4
5,83,0
5,67,2
5,68,3
5,69,3
5,70,4
5,71,3
5,72,4
5,73,5
5,74,3
5,75,5
5,76,4
5,77,4
5,78,0
5,79,4
5,80,4
5,81,3
5,82,4
5,83,0
5,84,0
5,95,5
5,86,3
5,100,1
5,88,3
5,89,3
5,90,4
5,93,1
5,93,3
5,93,4
5,95,5
5,95,1
5,96,5
5,97,2
5,98,5
5,122,2
5,100,3
5,102,2
5,102,3
5,103,5
5,104,0
5,105,2
5,106,4
5,107,2
5,108,2
5,109,3
5,110,4
5,111,0
5,131,4
5,113,3
5,114,2
5,115,4
5,116,0
5,117,3
5,118,4
5,119,4
5,120,4
5,121,1
5,122,0
5,123,5
5,124,5
5,125,1
5,126,3
5,127,5
5,128,1
5,129,4
5,130,1
5,131,4
5,132,3
5,133,3
5,134,4
5,135,5
5,136,1
5,137,5
6,3,0
6,2,5
6,3,5
6,4,1
6,5,0
6,6,1
6,7,0
6,8,0
6,9,3
6,10,1
6,11,1
6,12,1
6,13,3
6,14,3
6,57,2
6,128,3
6,17,1
6,18,5
6,19,2
6,20,5
6,21,2
6,22,5
6,23,1
6,24,1
6,25,4
6,26,0
6,62,0
6,28,2
6,29,4
6,30,4
6,31,3
6,32,3
6,33,5
6,34,0
6,35,1
6,36,4
6,37,1
6,38,3
6,39,5
6,40,1
6,3,4
6,61,3
6,43,2
6,44,1
6,45,5
6,46,1
6,47,3
6,48,0
6,49,0
6,50,3
6,51,0
6,52,2
6,53,4
6,54,0
6,55,5
6,56,3
6,57,0
6,58,0
6,59,3
6,124,1
6,60,0
6,61,4
6,62,5
6,63,0
6,64,3
6,65,5
6,83,2
6,67,4
6,68,1
6,69,0
6,70,1
6,71,3
6,72,4
6,73,2
6,74,2
6,75,4
6,76,3
6,77,5
6,78,5
6,79,4
6,80,4
6,81,0
6,82,4
6,83,2
6,84,2
6,95,0
6,86,0
6,100,5
6,88,1
6,89,4
6,90,3
6,93,5
6,93,5
6,93,1
6,95,4
6,95,1
6,96,3
6,97,5
6,98,0
6,122,3
6,100,1
6,102,3
6,102,0
6,103,5
6,104,3
6,105,1
6,106,5
6,107,4
6,108,0
6,109,1
6,110,4
6,111,3
6,131,3
6,113,0
6,114,3
6,115,3
6,116,0
6,117,3
6,118,5
6,119,4
6,120,1
6,121,4
6,122,3
6,123,2
6,124,2
6,125,1
6,126,4
6,127,5
6,128,4
6,129,4
6,130,2
6,131,4
6,132,4
6,133,0
6,134,0
6,135,3
6,136,2
6,137,4
7,3,2
7,2,1
7,3,0
7,4,4
7,5,5
7,6,0
7,7,5
7,8,4
7,9,5
7,10,0
7,11,4
7,12,4
7,13,3
7,14,5
7,57,0
7,128,5
7,17,1
7,18,1
7,19,1
7,20,0
7,21,2
7,22,2
7,23,5
7,24,2
7,25,0
7,26,1
7,62,3
7,28,4
7,29,5
7,30,4
7,31,5
7,32,1
7,33,3
7,34,1
7,35,3
7,36,3
7,37,4
7,38,2
7,39,1
7,40,4
7,3,3
7,61,0
7,43,0
7,44,3
7,45,2
7,46,2
7,47,1
7,48,1
7,49,0
7,50,5
7,51,2
7,52,1
7,53,5
7,54,3
7,55,0
7,56,0
7,57,4
7,58,3
7,59,5
7,124,3
7,60,5
7,61,1
7,62,0
7,63,0
7,64,0
7,65,2
7,83,2
7,67,3
7,68,3
7,69,2
7,70,5
7,71,2
7,72,4
7,73,2
7,74,5
7,75,2
7,76,5
7,77,0
7,78,1
7,79,1
7,80,2
7,81,1
7,82,5
7,83,2
7,84,2
7,95,5
7,86,0
7,100,0
7,88,1
7,89,0
7,90,1
7,93,5
7,93,4
7,93,5
7,95,0
7,95,0
7,96,5
7,97,0
7,98,3
7,122,2
7,100,2
7,102,2
7,102,5
7,103,2
7,104,3
7,105,1
7,106,4
7,107,3
7,108,0
7,109,2
7,110,3
7,111,0
7,131,1
7,113,2
7,114,2
7,115,3
7,116,5
7,117,2
7,118,0
7,119,2
7,120,1
7,121,0
7,122,1
7,123,1
7,124,0
7,125,5
7,126,0
7,127,5
7,128,5
7,129,2
7,130,2
7,131,0
7,132,1
7,133,4
7,134,2
7,135,3
7,136,1
7,137,3
8,3,3
8,2,2
8,3,5
8,4,0
8,5,0
8,6,0
8,7,3
8,8,4
8,9,5
8,10,4
8,11,2
8,12,0
8,13,0
8,14,4
8,57,1
8,128,5
8,17,5
8,18,4
8,19,0
8,20,0
8,21,1
8,22,4
8,23,0
8,24,2
8,25,3
8,26,0
8,62,4
8,28,4
8,29,5
8,30,1
8,31,2
8,32,1
8,33,5
8,34,1
8,35,5
8,36,3
8,37,1
8,38,2
8,39,1
8,40,5
8,3,0
8,61,1
8,43,0
8,44,4
8,45,2
8,46,2
8,47,2
8,48,5
8,49,3
8,50,4
8,51,2
8,52,4
8,53,4
8,54,3
8,55,5
8,56,0
8,57,0
8,58,4
8,59,3
8,124,0
8,60,3
8,61,2
8,62,0
8,63,2
8,64,0
8,65,1
8,83,3
8,67,0
8,68,3
8,69,1
8,70,1
8,71,1
8,72,3
8,73,0
8,74,5
8,75,1
8,76,5
8,77,4
8,78,3
8,79,5
8,80,0
8,81,0
8,82,3
8,83,5
8,84,3
8,95,2
8,86,4
8,100,5
8,88,3
8,89,4
8,90,3
8,93,3
8,93,0
8,93,1
8,95,4
8,95,0
8,96,0
8,97,1
8,98,3
8,122,3
8,100,3
8,102,3
8,102,1
8,103,2
8,104,4
8,105,1
8,106,3
8,107,0
8,108,2
8,109,3
8,110,4
8,111,1
8,131,5
8,113,4
8,114,2
8,115,3
8,116,5
8,117,5
8,118,3
8,119,4
8,120,0
8,121,2
8,122,1
8,123,5
8,124,4
8,125,1
8,126,1
8,127,5
8,128,1
8,129,1
8,130,3
8,131,3
8,132,4
8,133,5
8,134,3
8,135,3
8,136,4
8,137,0
9,3,2
9,2,4
9,3,4
9,4,4
9,5,1
9,6,5
9,7,2
9,8,3
9,9,1
9,10,3
9,11,1
9,12,0
9,13,3
9,14,3
9,57,2
9,128,2
9,17,1
9,18,3
9,19,5
9,20,4
9,21,0
9,22,5
9,23,0
9,24,5
9,25,1
9,26,4
9,62,5
9,28,5
9,29,2
9,30,2
9,31,5
9,32,5
9,33,5
9,34,5
9,35,1
9,36,5
9,37,2
9,38,3
9,39,3
9,40,2
9,3,1
9,61,3
9,43,5
9,44,2
9,45,5
9,46,3
9,47,4
9,48,1
9,49,1
9,50,3
9,51,5
9,52,3
9,53,2
9,54,3
9,55,1
9,56,3
9,57,3
9,58,0
9,59,5
9,124,4
9,60,0
9,61,4
9,62,5
9,63,5
9,64,0
9,65,2
9,83,3
9,67,0
9,68,4
9,69,4
9,70,4
9,71,4
9,72,5
9,73,2
9,74,2
9,75,3
9,76,0
9,77,2
9,78,2
9,79,3
9,80,0
9,81,2
9,82,2
9,83,3
9,84,5
9,95,2
9,86,5
9,100,0
9,88,2
9,89,4
9,90,2
9,93,5
9,93,2
9,93,0
9,95,2
9,95,2
9,96,1
9,97,3
9,98,3
9,122,2
9,100,4
9,102,1
9,102,5
9,103,0
9,104,1
9,105,3
9,106,3
9,107,1
9,108,5
9,109,2
9,110,3
9,111,3
9,131,0
9,113,4
9,114,1
9,115,3
9,116,5
9,117,2
9,118,0
9,119,3
9,120,5
9,121,0
9,122,0
9,123,2
9,124,3
9,125,5
9,126,1
9,127,1
9,128,3
9,129,0
9,130,5
9,131,5
9,132,4
9,133,5
9,134,2
9,135,2
9,136,5
9,137,1
10,3,3
10,2,5
10,3,3
10,4,1
10,5,2
10,6,3
10,7,4
10,8,0
10,9,4
10,10,5
10,11,0
10,12,3
10,13,5
10,14,0
10,57,5
10,128,0
10,17,2
10,18,1
10,19,0
10,20,3
10,21,3
10,22,4
10,23,3
10,24,5
10,25,5
10,26,0
10,62,5
10,28,4
10,29,2
10,30,4
10,31,5
10,32,0
10,33,3
10,34,0
10,35,2
10,36,1
10,37,0
10,38,0
10,39,4
10,40,3
10,3,1
10,61,1
10,43,4
10,44,0
10,45,0
10,46,1
10,47,1
10,48,3
10,49,1
10,50,1
10,51,5
10,52,1
10,53,3
10,54,5
10,55,2
10,56,5
10,57,5
10,58,1
10,59,2
10,124,5
10,60,3
10,61,4
10,62,5
10,63,3
10,64,1
10,65,3
10,83,5
10,67,5
10,68,4
10,69,1
10,70,3
10,71,2
10,72,3
10,73,4
10,74,0
10,75,0
10,76,5
10,77,1
10,78,0
10,79,5
10,80,4
10,81,4
10,82,5
10,83,4
10,84,2
10,95,5
10,86,1
10,100,3
10,88,5
10,89,0
10,90,1
10,93,2
10,93,2
10,93,0
10,95,1
10,95,4
10,96,5
10,97,2
10,98,4
10,122,5
10,100,0
10,102,4
10,102,5
10,103,1
10,104,2
10,105,4
10,106,0
10,107,1
10,108,5
10,109,0
10,110,0
10,111,5
10,131,1
10,113,4
10,114,0
10,115,0
10,116,2
10,117,4
10,118,2
10,119,3
10,120,2
10,121,0
10,122,0
10,123,5
10,124,0
10,125,4
10,126,1
10,127,0
10,128,0
10,129,3
10,130,2
10,131,0
10,132,1
10,133,3
10,134,2
10,135,2
10,136,0
10,137,1
11,3,3
11,2,4
11,3,2
11,4,5
11,5,4
11,6,5
11,7,4
11,8,5
11,9,3
11,10,1
11,11,3
11,12,2
11,13,0
11,14,1
11,57,0
11,128,0
11,17,3
11,18,5
11,19,0
11,20,0
11,21,3
11,22,3
11,23,4
11,24,4
11,25,2
11,26,3
11,62,3
11,28,4
11,29,3
11,30,0
11,31,2
11,32,4
11,33,0
11,34,0
11,35,4
11,36,5
11,37,3
11,38,0
11,39,4
11,40,3
11,3,4
11,61,4
11,43,0
11,44,3
11,45,0
11,46,4
11,47,5
11,48,4
11,49,3
11,50,2
11,51,2
11,52,4
11,53,4
11,54,3
11,55,3
11,56,1
11,57,1
11,58,0
11,59,1
11,124,4
11,60,5
11,61,2
11,62,0
11,63,5
11,64,4
11,65,4
11,83,4
11,67,5
11,68,3
11,69,3
11,70,5
11,71,5
11,72,3
11,73,1
11,74,5
11,75,2
11,76,5
11,77,2
11,78,5
11,79,3
11,80,4
11,81,4
11,82,5
11,83,1
11,84,3
11,95,1
11,86,2
11,100,1
11,88,0
11,89,3
11,90,0
11,93,0
11,93,1
11,93,1
11,95,5
11,95,0
11,96,3
11,97,1
11,98,4
11,122,2
11,100,2
11,102,4
11,102,5
11,103,3
11,104,1
11,105,2
11,106,0
11,107,2
11,108,1
11,109,5
11,110,3
11,111,2
11,131,2
11,113,4
11,114,4
11,115,4
11,116,0
11,117,2
11,118,2
11,119,4
11,120,3
11,121,4
11,122,4
11,123,1
11,124,1
11,125,5
11,126,2
11,127,4
11,128,1
11,129,0
11,130,5
11,131,4
11,132,5
11,133,1
11,134,0
11,135,5
11,136,4
11,137,0
12,3,1
12,2,4
12,3,5
12,4,1
12,5,5
12,6,3
12,7,3
12,8,0
12,9,3
12,10,3
12,11,5
12,12,2
12,13,2
12,14,0
12,57,4
12,128,0
12,17,4
12,18,1
12,19,2
12,20,1
12,21,1
12,22,2
12,23,4
12,24,2
12,25,5
12,26,3
12,62,1
12,28,4
12,29,1
12,30,2
12,31,4
12,32,1
12,33,0
12,34,0
12,35,1
12,36,1
12,37,1
12,38,4
12,39,0
12,40,1
12,3,2
12,61,3
12,43,2
12,44,4
12,45,5
12,46,2
12,47,4
12,48,4
12,49,1
12,50,1
12,51,0
12,52,0
12,53,1
12,54,3
12,55,4
12,56,1
12,57,4
12,58,1
12,59,5
12,124,4
12,60,1
12,61,3
12,62,1
12,63,4
12,64,1
12,65,3
12,83,5
12,67,5
12,68,0
12,69,2
12,70,0
12,71,5
12,72,1
12,73,3
12,74,3
12,75,3
12,76,3
12,77,4
12,78,3
12,79,4
12,80,1
12,81,3
12,82,5
12,83,4
12,84,3
12,95,3
12,86,1
12,100,1
12,88,4
12,89,4
12,90,2
12,93,2
12,93,4
12,93,1
12,95,3
12,95,3
12,96,1
12,97,0
12,98,3
12,122,3
12,100,5
12,102,1
12,102,0
12,103,0
12,104,0
12,105,2
12,106,4
12,107,1
12,108,2
12,109,2
12,110,5
12,111,3
12,131,5
12,113,5
12,114,2
12,115,3
12,116,3
12,117,0
12,118,1
12,119,5
12,120,3
12,121,2
12,122,1
12,123,4
12,124,1
12,125,1
12,126,2
12,127,5
12,128,2
12,129,1
12,130,1
12,131,1
12,132,0
12,133,5
12,134,4
12,135,1
12,136,2
12,137,1
13,3,3
13,2,5
13,3,3
13,4,1
13,5,1
13,6,2
13,7,3
13,8,5
13,9,2
13,10,3
13,11,5
13,12,0
13,13,3
13,14,1
13,57,1
13,128,0
13,17,0
13,18,0
13,19,2
13,20,3
13,21,2
13,22,5
13,23,3
13,24,1
13,25,0
13,26,0
13,62,5
13,28,1
13,29,3
13,30,2
13,31,2
13,32,3
13,33,3
13,34,3
13,35,3
13,36,5
13,37,4
13,38,2
13,39,0
13,40,3
13,3,4
13,61,2
13,43,1
13,44,3
13,45,2
13,46,2
13,47,2
13,48,3
13,49,1
13,50,4
13,51,5
13,52,4
13,53,1
13,54,3
13,55,1
13,56,2
13,57,5
13,58,3
13,59,3
13,124,0
13,60,4
13,61,2
13,62,3
13,63,3
13,64,2
13,65,4
13,83,4
13,67,2
13,68,0
13,69,3
13,70,1
13,71,5
13,72,2
13,73,5
13,74,1
13,75,2
13,76,2
13,77,2
13,78,0
13,79,4
13,80,4
13,81,0
13,82,3
13,83,0
13,84,0
13,95,5
13,86,0
13,100,3
13,88,3
13,89,2
13,90,2
13,93,5
13,93,3
13,93,0
13,95,0
13,95,4
13,96,2
13,97,0
13,98,3
13,122,4
13,100,2
13,102,4
13,102,1
13,103,5
13,104,5
13,105,1
13,106,0
13,107,0
13,108,1
13,109,1
13,110,5
13,111,3
13,131,1
13,113,1
13,114,5
13,115,2
13,116,2
13,117,0
13,118,2
13,119,4
13,120,3
13,121,1
13,122,0
13,123,1
13,124,0
13,125,1
13,126,0
13,127,4
13,128,3
13,129,3
13,130,4
13,131,2
13,132,5
13,133,0
13,134,2
13,135,5
13,136,1
13,137,4
14,3,1
14,2,0
14,3,0
14,4,1
14,5,1
14,6,3
14,7,3
14,8,5
14,9,5
14,10,3
14,11,4
14,12,1
14,13,3
14,14,0
14,57,5
14,128,3
14,17,1
14,18,0
14,19,2
14,20,3
14,21,0
14,22,4
14,23,4
14,24,0
14,25,1
14,26,5
14,62,0
14,28,2
14,29,4
14,30,3
14,31,3
14,32,4
14,33,4
14,34,1
14,35,3
14,36,4
14,37,0
14,38,4
14,39,4
14,40,3
14,3,5
14,61,3
14,43,5
14,44,1
14,45,2
14,46,1
14,47,0
14,48,0
14,49,1
14,50,2
14,51,4
14,52,4
14,53,1
14,54,2
14,55,0
14,56,1
14,57,1
14,58,1
14,59,1
14,124,0
14,60,1
14,61,3
14,62,2
14,63,1
14,64,4
14,65,3
14,83,4
14,67,0
14,68,0
14,69,4
14,70,2
14,71,5
14,72,5
14,73,3
14,74,0
14,75,3
14,76,0
14,77,1
14,78,2
14,79,1
14,80,1
14,81,1
14,82,3
14,83,0
14,84,2
14,95,5
14,86,4
14,100,5
14,88,1
14,89,0
14,90,0
14,93,4
14,93,2
14,93,0
14,95,1
14,95,2
14,96,5
14,97,0
14,98,4
14,122,2
14,100,0
14,102,5
14,102,2
14,103,2
14,104,0
14,105,1
14,106,0
14,107,4
14,108,2
14,109,2
14,110,2
14,111,0
14,131,0
14,113,4
14,114,1
14,115,2
14,116,5
14,117,1
14,118,5
14,119,3
14,120,3
14,121,2
14,122,1
14,123,4
14,124,5
14,125,1
14,126,3
14,127,4
14,128,3
14,129,1
14,130,5
14,131,4
14,132,5
14,133,1
14,134,2
14,135,5
14,136,0
14,137,0
15,3,2
15,2,5
15,3,0
15,4,5
15,5,0
15,6,5
15,7,3
15,8,5
15,9,3
15,10,2
15,11,1
15,12,1
15,13,5
15,14,1
15,57,4
15,128,0
15,17,5
15,18,3
15,19,0
15,20,2
15,21,0
15,22,1
15,23,3
15,24,5
15,25,4
15,26,5
15,62,2
15,28,2
15,29,3
15,30,5
15,31,4
15,32,1
15,33,5
15,34,4
15,35,4
15,36,3
15,37,0
15,38,1
15,39,0
15,40,0
15,3,5
15,61,0
15,43,3
15,44,3
15,45,1
15,46,5
15,47,2
15,48,5
15,49,4
15,50,5
15,51,0
15,52,1
15,53,0
15,54,0
15,55,2
15,56,4
15,57,5
15,58,3
15,59,4
15,124,5
15,60,3
15,61,3
15,62,3
15,63,4
15,64,0
15,65,2
15,83,0
15,67,5
15,68,0
15,69,1
15,70,4
15,71,5
15,72,5
15,73,1
15,74,2
15,75,0
15,76,1
15,77,2
15,78,2
15,79,0
15,80,2
15,81,4
15,82,3
15,83,5
15,84,0
15,95,5
15,86,4
15,100,1
15,88,3
15,89,1
15,90,1
15,93,5
15,93,1
15,93,2
15,95,4
15,95,2
15,96,0
15,97,2
15,98,4
15,122,5
15,100,3
15,102,2
15,102,2
15,103,5
15,104,2
15,105,4
15,106,5
15,107,0
15,108,5
15,109,0
15,110,2
15,111,5
15,131,3
15,113,2
15,114,2
15,115,1
15,116,1
15,117,0
15,118,2
15,119,4
15,120,2
15,121,2
15,122,2
15,123,4
15,124,0
15,125,2
15,126,3
15,127,2
15,128,4
15,129,0
15,130,5
15,131,0
15,132,4
15,133,0
15,134,2
15,135,0
15,136,2
15,137,0
16,3,2
16,2,4
16,3,2
16,4,4
16,5,2
16,6,3
16,7,1
16,8,1
16,9,1
16,10,5
16,11,0
16,12,3
16,13,1
16,14,5
16,57,1
16,128,0
16,17,0
16,18,5
16,19,4
16,20,5
16,21,1
16,22,1
16,23,5
16,24,4
16,25,4
16,26,5
16,62,2
16,28,0
16,29,2
16,30,1
16,31,3
16,32,0
16,33,2
16,34,2
16,35,4
16,36,0
16,37,4
16,38,1
16,39,3
16,40,4
16,3,5
16,61,4
16,43,1
16,44,4
16,45,4
16,46,1
16,47,3
16,48,3
16,49,1
16,50,0
16,51,1
16,52,1
16,53,5
16,54,2
16,55,3
16,56,3
16,57,5
16,58,2
16,59,3
16,124,0
16,60,1
16,61,2
16,62,0
16,63,1
16,64,2
16,65,1
16,83,3
16,67,1
16,68,3
16,69,2
16,70,4
16,71,2
16,72,2
16,73,4
16,74,0
16,75,1
16,76,5
16,77,5
16,78,5
16,79,5
16,80,0
16,81,3
16,82,3
16,83,5
16,84,4
16,95,2
16,86,1
16,100,4
16,88,0
16,89,4
16,90,1
16,93,0
16,93,3
16,93,5
16,95,5
16,95,2
16,96,5
16,97,3
16,98,3
16,122,4
16,100,5
16,102,2
16,102,5
16,103,3
16,104,4
16,105,0
16,106,2
16,107,0
16,108,1
16,109,5
16,110,1
16,111,3
16,131,1
16,113,4
16,114,1
16,115,2
16,116,1
16,117,4
16,118,5
16,119,0
16,120,0
16,121,1
16,122,5
16,123,4
16,124,3
16,125,0
16,126,4
16,127,3
16,128,3
16,129,3
16,130,1
16,131,1
16,132,1
16,133,5
16,134,0
16,135,2
16,136,5
16,137,5
17,3,2
17,2,0
17,3,4
17,4,5
17,5,0
17,6,4
17,7,2
17,8,5
17,9,5
17,10,3
17,11,0
17,12,0
17,13,5
17,14,2
17,57,5
17,128,4
17,17,0
17,18,1
17,19,1
17,20,5
17,21,0
17,22,4
17,23,1
17,24,4
17,25,2
17,26,1
17,62,3
17,28,1
17,29,2
17,30,0
17,31,1
17,32,3
17,33,4
17,34,5
17,35,3
17,36,1
17,37,2
17,38,0
17,39,1
17,40,3
17,3,2
17,61,4
17,43,1
17,44,1
17,45,4
17,46,5
17,47,2
17,48,3
17,49,5
17,50,2
17,51,1
17,52,3
17,53,3
17,54,5
17,55,3
17,56,0
17,57,5
17,58,5
17,59,4
17,124,5
17,60,1
17,61,3
17,62,4
17,63,0
17,64,1
17,65,3
17,83,0
17,67,1
17,68,3
17,69,3
17,70,5
17,71,5
17,72,3
17,73,1
17,74,2
17,75,4
17,76,5
17,77,5
17,78,0
17,79,0
17,80,4
17,81,3
17,82,1
17,83,4
17,84,4
17,95,3
17,86,0
17,100,3
17,88,4
17,89,0
17,90,0
17,93,2
17,93,2
17,93,4
17,95,1
17,95,3
17,96,0
17,97,1
17,98,0
17,122,4
17,100,3
17,102,3
17,102,4
17,103,0
17,104,4
17,105,5
17,106,1
17,107,5
17,108,1
17,109,2
17,110,5
17,111,1
17,131,5
17,113,1
17,114,0
17,115,3
17,116,4
17,117,1
17,118,0
17,119,4
17,120,5
17,121,4
17,122,3
17,123,4
17,124,5
